recipeName,protein,carbs,fat,totalCalories,proteinRatio,carbRatio,fatRatio,healthIndex,highProtein,lowCarb,dietType_dash,dietType_keto,dietType_mediterranean,dietType_paleo,dietType_vegan,cuisineType_american,cuisineType_asian,cuisineType_british,cuisineType_caribbean,cuisineType_central europe,cuisineType_chinese,cuisineType_eastern europe,cuisineType_french,cuisineType_indian,cuisineType_italian,cuisineType_japanese,cuisineType_kosher,cuisineType_mediterranean,cuisineType_mexican,cuisineType_middle eastern,cuisineType_nordic,cuisineType_south american,cuisineType_south east asian,cuisineType_world
Paleo Cauliflower Bacon Fried Rice Recipe,-0.6066440549219643,-0.5493045064887393,-0.5671092993901785,747.8900000000001,0.15381941194560697,0.2674724892698124,0.5787080987845806,-0.020477610343767133,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Paleo Beef and Sweet Potato Stew,1.309572328948352,0.009127774547029484,-0.1204726554518759,2342.14,0.3429683964237834,0.2626999240011272,0.39433167957508947,0.08967098465505907,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Paleo Comfort Foods’ Poached Pears recipes,-0.8175770917143844,0.3343106219472051,-0.9360984945015032,923.72,0.04252370848309012,0.9278569263413156,0.029619365175594336,0.37501407352877497,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Madras Chicken Salad recipes,0.7455993097736875,-0.5958360471010059,0.05259597257703173,1879.91,0.3195472123665495,0.08800421296764206,0.5924485746658085,-0.04666872350272086,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Slow Cooker Cheater Pork Stew recipes,1.7936937180384525,-0.4447833695989889,1.0858476254803304,3504.02,0.27886827129982134,0.0792689539443268,0.6418627747558519,-0.07719076945907843,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Strawberry Rhubarb Crisp - and it's paleo. recipes,-0.5678876152156485,0.5311955221100906,0.17955118954097252,2385.69,0.05405564008735418,0.4206246410891608,0.525319718823485,0.0268706328148251,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Paleo Pasta Salad with Avocado Oil Vinaigrette,-0.5791358922568494,-0.4150354598202797,-0.005393894268432816,1474.83,0.08470128760602917,0.20333190944041007,0.7119668029535607,-0.10684689082809544,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Paleo Diet’s Salmon Caesar Salad Recipe,0.8098592687120327,-0.5530700646885759,0.26964844028957563,2173.29,0.2870302628733395,0.09075641078733165,0.6222133263393289,-0.06425235472486415,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
"Eggplant ""Ricotta"" Stacks From 'Nom Nom Paleo'",-0.5669966625787217,0.02833212136619614,0.6288907510017334,2505.83,0.05159168818315688,0.2512381127211343,0.6971701990957089,-0.09317830818531186,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Southwest Cowboy Chili From 'Nom Nom Paleo',3.8641562771767215,-0.07398347429222127,0.49833164400784824,3877.8099999999995,0.44375562495325976,0.14273004608271167,0.41351432896402873,0.06616440722985398,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Swiss Paleo’s Homemade Italian & Chorizo Sausage,13.257135821057132,-0.37001014248794767,12.214004785215073,19904.66,0.25594207587569945,0.01674783693868672,0.7273100871856139,-0.1347112686174996,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Paleo Doritos Toast Will Scratch Your Snack Itch,-0.5622077921552402,-0.6963764510366433,-0.9409309834052919,243.73000000000002,0.5374799983588396,0.37205104008534035,0.09046896155581996,0.28292372707504204,1,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Paleo Pumpkin, Coconut, & Maple Custard Cups recipes",-0.5260128412800888,-0.05020666394468162,-0.0785364805579807,1684.82,0.08546907087997531,0.33900357308199097,0.5755273560380337,-0.011416056314621142,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Paleo Spaghetti Squash and Amped Up Meatballs,0.5022578708130551,0.011279522089793291,0.06914110407813882,2262.13,0.22691887734126687,0.2726987396833957,0.5003823829753374,0.027040444183137113,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Swiss Paleo’s Bugs Bunny Hasenpfeffer Stew recipes,-0.1943557221840873,-0.300670077922385,0.11083155919726533,1825.7800000000002,0.14411374864441498,0.21082496248178859,0.6450612888737964,-0.065954277076099,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
The Paleo Kitchen’s Honey Mustard Chicken Thighs recipes,0.7721051507222597,-0.5300463659810034,0.7210356665400774,2672.84,0.2283114589724787,0.08019933853130004,0.6914892024962213,-0.10687358764460274,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Stupid Easy Paleo’s Kickin’ BBQ Shredded Chicken recipes,2.2325992608045175,-0.3957773193125439,1.1038670756300508,3717.9,0.305226068479518,0.08451007289061029,0.6102638586298718,-0.057707307888862,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Paleo-Friendly Roasted Butternut Squash with Crispy Sage Leaves,-0.8551084715449259,-0.4589849033812298,-0.6122398313560697,676.22,0.03815326373073852,0.39513767708733843,0.5667090591819229,-0.000511667800419946,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Orange Sriracha Chicken recipes,0.23319017446116116,-0.3720005089650042,-0.4300795716607122,1331.9399999999998,0.3128369145757317,0.24917038305028757,0.4379927023739808,0.06212141688064032,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Overnight Cherry Chia Seed Pudding – Paleo/Gluten Free/Vegan,-0.7847232132277087,-0.2108884117005665,-0.4954410317492442,1014.32,0.05035886110892026,0.44530325735468096,0.5043378815363988,0.04192759681362884,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Paleo Pumpkin Gingerbread Cake with Maple-Vanilla Frosting recipes,-0.10470361309332801,0.1800303231310424,1.5573019666702936,3804.8199999999997,0.07761733800810551,0.19511041258193557,0.7272722494099589,-0.1168523083877818,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Sweet Potato & Pork Thanksgiving Stuffing (Paleo, Gluten-Free) recipes",1.2771639267801398,0.8608432456615007,2.0818317792103436,5383.74,0.14704276209475198,0.23192056079974144,0.6210366771055066,-0.049429950183329796,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Paleo Comfort Food? Here’s A Creamy Shrimp Fra Diavolo recipes,0.21425743092646662,-0.5405361352519769,-0.5119861632503514,1109.8200000000002,0.3693211511776684,0.1861202717557802,0.4445585770665513,0.05187688093564721,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
"Instant Pot Buffalo Sweet Potato Soup {Vegan, Whole30, Paleo, Gluten-Free}",-0.7681292203649469,-0.39298004750695104,-0.06387520066343522,1359.09,0.04196925884231361,0.23271453693280061,0.7253162042248859,-0.11191826884165142,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dill Butternut Squash Fries,-0.8414100747521762,-0.3384870409864584,-0.8432164196388524,516.94,0.05942662591403257,0.6902154988973574,0.2503578751886099,0.21880682477656982,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Crispy Sweet Potato Fries,-0.8779391328661751,-0.516060006953039,-0.7247794882002341,501.91999999999996,0.035065349059611096,0.44780044628626076,0.5171342046541282,0.03449952183614918,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Rosemary and Garlic Parsnip Mash,-0.8897442553054552,-0.5572659723969652,-0.8496051337828443,329.88,0.04049957560324967,0.58845640839093,0.37104401600582027,0.13621923123560087,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Four Layer Beef and Bacon Casserole,1.4522361199362561,-0.01325039989771376,1.484405100155515,4140.2,0.2063958262885851,0.14459204869329984,0.6490121250181151,-0.07494807014153906,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Boston Baked Beef,0.5875665857987963,0.2244639098891143,0.9470159527358919,3415.91,0.15924307139239618,0.22699661290841971,0.6137603156991841,-0.04555652812866848,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nutella Brownie Truffles,-0.7909598816861961,-0.0009316452153911891,-0.1521705063970663,1545.3899999999999,0.031603672859278245,0.39329877894900317,0.5750975481917187,-0.005728651020130843,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Best Ever Bars,-0.22798918422807407,0.23011224718886927,1.2232049795761557,3430.67,0.07317521067313382,0.22724424092086967,0.6995805484059966,-0.09702390495151095,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Salmon Cakes,0.03428499826725293,-0.7582391928911019,-0.41672879723160094,987.97,0.3494438090225412,0.045224045264532324,0.6053321457129266,-0.058676882901302685,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Crockpot Italian Chicken and Peppers,0.031612140356472425,-0.3614031523168926,-0.6084721281429463,1071.4,0.3213365689751726,0.31711778980772815,0.3615456412170991,0.11478439425051333,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Herbed Rack of Lamb,-0.5331404623755033,-0.7819622095500726,0.13507591030779836,1372.86,0.10302580015442216,0.019696108853051297,0.8772780909925265,-0.2243972437102108,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Moroccan Braised Chicken and Kale,2.2320424154064384,-0.33423733958949997,1.5477188954543062,4251.17,0.2668912322960502,0.0846731605652091,0.6484356071387406,-0.08059404822672347,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Roasted Tomato Soup,-0.4890383068476266,-0.34117672541491306,-0.5435202010123624,970.8100000000001,0.16200904399419042,0.365468011248339,0.47252294475747053,0.05303303427035158,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Sweet Plantain Guacamole,-0.7133356331939487,-0.09749131619691555,0.17512823359513208,1861.1100000000001,0.041222711177738014,0.2880001719404011,0.6707771168818608,-0.07366625293507637,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Turkey Spaghetti Zoodles,0.4394457099097155,-0.29755004398537754,-0.5420458823637491,1338.35,0.36669032764224607,0.28934135315874027,0.3439683191990137,0.12255314379646583,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Celery Leaf & Fennel Poached Salmon,-0.565994340862179,-0.7255326302410925,-0.7604088555417271,419.04999999999995,0.3093664240544088,0.16465815535139006,0.5259754205942012,0.0008805631786182877,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Turkey Veggie Meatballs With Spaghetti Squash,0.4404480316262582,-0.022502914331597988,-0.5363943275440638,1549.44,0.3169661296984717,0.38191862866584053,0.30111524163568776,0.15752271788517141,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asian Sesame Chicken & Broccoli,0.2721693523267087,-0.6464559080445237,-0.3856042924275381,1190.73,0.3616940868206898,0.10732911743216346,0.5309767957471467,-0.00785316570507169,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
